Twitler,Durum
aylinkilic trendyol ticaret trendyoldestek ahmethc bende dun 3 saat su bekledim iptal ettim siparisi hala su hazirlaniyor goruluyor  ticaret burda farkli isler donuyor gibi insanlarin parasi uzerinden para kazaniliyor dun urun olmadigi halde siparis onaylanmis ve param 10 gune yatacak bunun faizini yiyecekler  ,0
 buyudukce kuculmussun iade kargomu kaybetparami iade etme sonra tuketici haklarina basvur desurun deparan pul olsunoh ne ala memleket ya sizden alisveris yapanda kabahattrendyol ticaret trendyoldestek ahmethc  pismanliksiniz  ,0
   size guvenip siparis  gecmek cok buyuk hata 1848 de gectigim siparisin uzerinden 1 saat 15 dk geciyor ve siparisimi bana sormadan iptal ediyorsunuz gerekceniz kurye kaza yapti ve yiyecekler yerlere savruldu diyerek yalan soyluyorsunuz  ,0
  yemek soylemeyin yemeyin googlede bircok bunun gibi sikayetler de mevcut kurye gelmiyor bile birde suclu oluyorsunuz ,0
"madem reddedeceksiniz madem yapici olabilecek elestirilere acik degilsiniz ne diye yorum bekliyorsunuz  
fikrimi sormustunuz ben de soyledim bir insani bir kere kandirirsiniz ",0
karacaonline bu urun 15 gunu sut kopurtmesi agir calisip sutu kopurtmuyor geldigindede agirdi ama birazda olsa calisiyordu suan sifir kopurtmesi   den alindi musteri hizmetleri de yardimci olmuyor ilgisiz 1 ay bile kullanamadim cok yazik ,0
trendyol kurulumunu bile yapmadigim urunun 2 kere iadesini reddettin ve 2 de bana gelirken urun kayboldu yada geri gitti bilmiyorum sonra o cozumsuz bos asistanlarin urunun imha deposuna gitti kusura bakmayin ucret iadeniz olmayacak dediuyeligimi iptal ediyorum  ,0
sizde bu kuryeler boyle calisma varken batarsiniz insanlari magdur etmekten sikilmadiniz mi  ,0
 trendyol trendyoldestek  10122022 tarihinde trendyoldan bir alisveris yapacaktim keske yapmasaydim odeme hatasi oldu ve param cekildi ancak siparisim olusmadi hemen kayit acmak icin musteri temsilcisine baglandim,0
karacaonline merhaba ailemin bana yilbasi hediyesi aldigi hatir barista  turk kahvesi makinesi  dan 15 gun olmadan ariza yapmis biz bu sut cirpma abaratinin bugun 15 gun arizasini fark ettik siteyi aradigimizda iade veya degisim konusunda ,0
trendyoldestek trendyoldestek  trendyol sistemsel hatalarinizi musteriye yuklemenizi daha fazla dinleyip zamani mi bosa harcamaniz icin mi  teslim edemedigi siparisi teslim edildi yazip ucret iadesi yapmadi ve yapmiyor kisaca zaman ve emek hirsizi benim icin,0
trendyolda 1 tl yi 33 tl ye satiyorlar   ,0
yahu su trendyolda puan kazanmak icin urunun fotografini yorum olarak atiyorlar neden onaylaniyor bu tip yorumlar zaman kaybi gercekten ,0
"adam olun insanlarin hakkini verin 

 

",0
sana bagli firmalar bozuk yemek gonderiyor sorumluluk almiyorsun ama alacaksin yok oyle kor sagir numarasi yapmak trendyol ,0
sen iyice hepten sasirdin fenomen diye paralar odediginiz zirtolara para vereceksiniz diye uzerimizden kalkindiginiz yetmedimi her magazaya ozel zorunlu kargo ucreti koymak nasil sacmalik ya zehir zikkim olsun   trendyol   igrencsin ya artik,0
"trendyolda biraz urunler arasinda gezindikten sonra back yapildiginda alt menu altinda bir bosluk olusuyor uygulama kapatilip acilmadigi surece o bosluk duzelmiyor       

 ",0
sen de   kuryelerin hakkini verene kadar alisveris yapma   ,0
 hem kusurlu urun sattiniz hem de iadesini 10 gundur yapmiyorsunuz,0
bir daha trendyol yemekten siparis vermeme karari aldim ve cevremdeki herkese de bunu soyleyecegimi tarafiniza bildiririm     trendyolmagduru trendyol trendyolyemek trendyoldestek ,0
trendyol  elite uyeligimi son gununden once sona erdirmissiniz 19 ekimde elite olmustum boyle boyle tum musterileri hepsiburadaya kaptiracaksiniz aferin size,0
"aslan kaplan dediniz hakkimizi yediniz

dun kapiniza geldik diye bu aciklamayi yapiyorsunuz ama yetmez

haklarimizi almadan vazgecmek yok
 
 
 ",0
" gurme ve organik urunler kategorisinde satis yapan koc aricilik  roketfyi tercih etti kobileri devlestiren roketfy teknolojisi sizin magazaniz icin de kalkisa hazir

       ",1
"harika kitaplar icin hemen tikla ve al  
  trendyol

",1
"lezzetin siri meram simdi de ankaradaki marketlerde

sen de meram un farkiyla yemeklerin tadini ortaya cikar
mutfagin ustalari bilir meramin isi lezettir

         ",1
" ramazan ayina ozel hediyeleriniz simdi   

sizde simdi hemen  gidin ve sizler icin ozel olarak olusturdugumuz indirimlerden faydalanin

     ",1
"
en sik en zarif modellerimizden tasli seffaf topuklu ayakkabi 



        ",1
" kampanyasinda aldin aldin
alisveris yapmak icin  
acele et
trendyol is birligi ile  
    ",1
"un guncel indirim firsatlarini kacirmayin hemen  a gelin alisverisin keyfini cikarin
trendyol is birligi ile  
    ",1
"ayla karakilcik markali urunler trendyol da satista
kacirmayin uzulursunuz

 
 
 
 ",1
turkiyede  linki zenginler gordu bu gozler birde  gibi icten candan samimi muhabbetiyle tum kalbini acan zenginler  cok tatlisiniz ve actiginiz o guzel kalbiniz her kes tarafindan guzel gozlerle goruluyor ,1
"yanimdaki kizin ayaginda   benim ayagimda   ikimizde belediye otobusu bekliyoruz 

",1
"a101 6 nisan firsatlari

ucuzkenaldim 

reklam degil kisisel paylasimdir

             ",1
trendyol  ,1
 alisverislerime devam  ,1
kargolarimi bana ulastirmak icin defalarca arayan ulasamayinca sevilay hnm buradan alir diye cok nefis bi yere birakip mesaj atan  kuryesi aziz sen sahane bir insansin  kuryelerinizin kiymetini bilin olur mu  trendyol  ,1
 favorilerimin hepsini almak isterdim ,1
trendyol yemek ve harika canli destek hatti ile hasbihal ettik guler yuzlu destekleri icin tesekkur ediyorum trendyol trendyoldestek maymun emojiniz beni daha bir etkiledi iyi ki trendyol   ,1
iftar vakti tum trafikte kalanlara  dan cok guzel jest ,1
yeni nesil kooperatif boyle toplaya toplaya hepimizin her seyi var olsa  ,1
surekli  bana ne yakisirdi biliyor musun trendyol tum favorilerimi almak  diyip diyip sepete ekliyorummm   trendyol,1
trendyola ne zaman girsem surekli bir seyler aliyorum  az once dograma tahtasi aldim  ,1
dropshippingte turkiyede bir ilk artik dilediginiz web sitesinin urunlerini trendyolda satabilirsiniz hemen gelin bu harika firsati kacirmayin    ,1
"dunya bu lezzetin pesindeyken sen nerdesin 

       ",1
" trendyol afet sonrasi yatirim planinda degisiklige giderek afet bolgesine giden yardimlari hizlandirmak icin adana aktarma merkezini erken hizmete acti

    ",1
abla bi tweet attin dunyada almamiz gereken tek sey sampuan taragi gibi kostuk aq asnfjkdkfkd ama asiri begendik biz meluwayne  ,1
helal olsun ,1
durduk yere gaza geldim hhahah  ,1
"



trendyol 500 milyon tllik adana merkezini 2 ay erken acti

deprem nedeniyle adana aktarma merkezini 2 ay once acan ve yardim koordine merkezi olarak kullanan trendyol merkez icin 500 milyon lira yatirim yapti
",1
"trendyol 500 milyon tllik yatirimla aktarma merkezi kurdu
afet bolgesine yardim hedefi ile planlarinda degisiklige giden trendyol yardimlari hizlandirmak icin adana aktarma merkezinin acilisini erkene cekti
",1
"trendyol deprem bolgesi icin 500 milyon tllik yatirimi erken devreye aldi
    

 ",1
 ve e son 1 yildaki kalitesiz hizmetleri nedeniyle tesekkurler sayelerinde  uygulamasinin ne kadar islevsel oldugunu fark ettim 15 yillik migros sanal market sadakatim artik bitmis oldu,1
"ben bunlari siparis vermis miyimdir
vermisimdir asik oldummmm
 ",1
surekli gelen kargolarim yuzuden amcamin  senin sayende ayakta biliyorsun dimi demesi,1
aksam dan elbise siparisi vermistim bugun ise teslimattaymis iste ben kargocunun hizli atik ve yol gozletmeyenini severim,1
thhsynkrgz fp urunu ise  dan satisa cikarsinlar alirim elite uyeyim zaten kargo masrafim da yok ohhh mis,1
"kedi annesi olan biri olarak  dan yaptigim en mantikli ve islevsel alisverisim 

 ",1
trendyol deprem seferberligi uygulamasi ihtiyaclar bitene kadar devam etsin lutfenoturdugum yerden alisveris yaparken oradaki kardeslerime de bir seyler almaya calisiyoruminsallah dogru yerlere dogru bir sekilde gidiyordur da bir yaraya merhem oluyoruzdur tesekkurler ,1
sizin amazonunuz varsa bizim de trendyol umuz var hadiiii bakiiiiimmmmm  trendyol,1
deprem bolgesinde yerel ureticiler kendi urettikleri ellerinde kalan malzemeleri satin almak hepimizin gorevlerinden olmali destegimizi eksik etmemeliyiz cunku gecimlerini saglayabilmek adina cok onemli bir katki saglayacaktir ben  dan her ay bir siparis verecegim,1
"trendyoldan surekli bildirim geliyo aradigin urunleri sen yorulma diye senin icin sectikbeni bu kadar dusunen baska kimse olmamisti
",1
 bulasik deterjani almak icin markete gittim bi anda geri dondum hemen  ve  ya baktim deprem bolgesi saticisindan ihtiyacimin fazlasini aldim arkadaslarima anlattim buyuk bizincir olduk  fazla olanlari aramizda paylasicaz ,1
"helal olsun trendyol fahis fiyat artisi yapanlara inat 
",1
 artik urun satisinda afet bolgesi saticisi diye etiketleme yapmaya baslamis bu cok guzel bi ayricalik ,1
" 
",1
"ambalaji iyi olan online ticarette kazaniyor 
            ",1
"ceyizim icin aldim henuz kullanmadim
kargo hizliydi grubu  dan defolup gider mi",1
"adi rifki dampr   ve sehrinizin kitapcilarinda satista 

var oldukca okuyun
okudukca var olun
                                  hsk ",1
" yildizli urunlerde indirimli fiyatlari kacirma  alisveris yapmak icin  
trendyol is birligi ile  
    askim  bingol  istifa  iran",1
 sen harika bir platformsun seninle calismaktan mutluluk duyuyorum   ,1
trendyol bagisi ve yaptiklari tum destekleri ender olan saglam ve icten bagislardan olmus oldu   hatay iskenderunlu bir depremzede olarak gonulden takdir ediyorum calismalarinizi ,1
o kadar cok seviyorum ki kendisini anlatamam size  trendyol iyi ki varsin ,1
"
paylasimim cok etik degil ama
deprem zamaninda sahsen de haberini aldigim
bizatihi yardimlarini cok samimi buldugum
 ile  a tesekkurler
ozellikle  cok samimi ve yardimlarini gercekci buluyorum
halka arz olsa onunla olurum",1
"trendyolun bizden bol kepce kestigi komisyonlarin 21 
bir kismini bagisladigi icin icim biraz sogudu

 ",1
  helal olsun ,1
sonuna kadar sizden alisverise devamhelal olsun  ,1
 bu donemde gercekten tebrik edilmesi gereken bir sirket oldugunu gosterdi,1
 tesekkur ediyoruz bu bagis icin,1
" tesekkur ederiz

  neredesiniz ",1
 100 milyon wav helal,1
 tesekkurler  100 milyon,1
 100 milyon tl tesekkurler ,1
"antalyadan yola cikan 3 schotterler  a devam ediyor 
3 kurye 3 gonullu 3 vatandas 3 turkiye  
helal olsun sizlere diyecek soz bulamiyor insan helal olsun   
      ",1
"hem musterisi hem saticisi olmaktan mutluluk duydum kizdigim yonleri olsa da iyi ki varsiniz 
tesekkurler ",1
"turkiyenin en buyuk eticaret pazaryerleri olan trendyol ve hepsiburada depremzedelere destek olmak icin tum imkanlarini seferber etti

          ",1
"trendyol depremzedelerin elini birakmiyor yardimlar 400 milyon lirayi asti  
 ",1
trendyol hemen siparisimi iptal edip para iadesi yapmis tesekkurler ,1
"depremzedeler icin 450 milyon tl

helal olsun size trendyol 

 ",1
"boylesine zor zamanlar da sizin gibi insanlarin varoldugunu hissetmek oyle mutlu hissettirdi ki  bazen bir urun sattigini dusunursun ama gonlu guzel insanlara dokundugunu bir mesajla fark edersin  allahim  milletimize zeval verme sen 
trendyol   ",1
 logosunu siyah yaparak bir duyarlilik ornegi gostermistir,1
tesekkurler  trendyol ,1
"amazon hepsiburada trendyolun baslattigi kampanyalari gormussunuzdur cok uygun fiyatlar var amazon henuz kullanmadim ama hepsiburadada aldigim seyler hemen ulasti trendyolda boyle uygun fiyatlar var
       ",1
trendyol  ilk gunden beri seferber oldun yardimlari ulastirdi en buyuk guclulerin yapmasi gerekeni ilk gunden beri yaptin minnettariz ,1
1 yil boyunca tum yemekmarket ve diger alisverislerimi trendyol uzerinden yapicamtesekkurler ,1
"trendyol 

yardiminiza karsilik bundan sonraki tum eticaret alisverislerimi trendyol uzerinden yaparak destek olmaya calisicam helal olsun size",1
"2727mmg2727  
 


ornek alin trendyolu",1
" 450 milyon tl yardim yapacagini duyurmushelal olsun

bu gunler gecince yardim eden etmeyen herkesi hayirlayacaz",1
 u ornek olsun size ,1
" depremzedeler icin 450 milyonl  yapacagini  acikladi
allah razi olsun 
trendyol 

    ",1
 depremzedeler icin 450milyon tl yardim yapti trendyol,1
eness_turann trendyol bundan sonra forza ,1
" depremzedeler icin 450 milyon tl bagis yapacagini duyurdu
bir cok banka ve kurulustan daha buyuk bir yardim
helal olsun size trendyol 

  ",1
trendyol adamsin    ,1
mansuryavas06   allah razi olsun,1
trendyol kullanmaya devam edicem  trendyol ,1
"helall olsun valla 
trendyol    

 ",1
antalyadan gelip sehir icinde yemek su kiyafet dagitiyorlar  helal olsun bu kardeslerimize allah omurleri boyunca dert tasa vermesin  ,1
trendyol gecmisyillarda engel koymustum simdi gordumku deprem icin elinden geleni yapiyor engeli kaldirip takip ediyorum ayrica internetten yapacagim her alis verisi artik sizden yapacagim tesekkurler ,1
deprem bolgesine yaptiginiz tum cabalariniz icin helal olsun sana tesekkurler ,1
"trendyoldan adet bolgesi icin yolladigim kargo teslim edildi diyor  
allahim insallah ihtiyac sahiplerine ulasmistir 

 ",1
mertchef26 trendyol az alisveris yapmadim senden  helal olsun size ,1
  tesekkurler   icin trendyol uzerinden de yardim yapabilirsiniz arkadaslar,1
ya mukemmelsiniz    ,1
mansuryavas06 helal olsun size yurekten   mansuryavas06 umarim tum yardim eli uzatan bunu yapabilecek diger kurumlar da katilim saglarlar,1
 rabbim razi olsun sizlerden  trendyol ,1
trendyol asla unutmayiz helal olsun         ,1
trendyol express ve tum trendyol ailesine desteklerinden dolayi cok tesekkur ederim   ,1
"hem cok buyuk yardimlar yapti hem bizim yardim edebilmemiz icin bize yardimci oldu hem simgesini siyah beyaz yapti cok kralsin trendyol
   ",1
gurur duyduk bizi yaniltmadigin icin sonsuz tesekkurler  ,1
gurur duymamak elden degil bu halk iyilikleri unutmaz umarim haber dogrudur ve kordineli bir sekilde zamaninda ihtiyac sahiplerine dagitilir  ,1
aferin ,1
sonuna kadar trendyol verdigim siparisler sonuna kadar helal olsun ,1
zlzl zonalari ucun rqmsal dstk karti        ,1
"sen sana yakisani yaptin trendyol buyuk olmak boyle bir sey simdi sirada digerleri varher dakika reklami donen firmalar sizi bekliyoruz

",1
trendyol deprem yardimlasma seferberligi sekmesinden yapacaginiz tum alisverisleri direk deprem bolgesine yolluyor  trendyol  ,1
yillardir alisveris yaparim her kurusum helal olsun     ,1
" tebrikler tesekkurler
          ",1
sana hersey helal olsun trendyol iyi ki varsin  allah razi olsun yerini kat kat doldursun,1
"trendyolda almak istediginiz ne varsa en uygun fiyattan ve kargo ucreti odemeden dogrudan deprem bolgesine gonderiliyor yardim etmek isteyen olursa tum ihtiyaclar mevcut 
 tesekkurler",1
" sitesinden alisveris yaptigim icin hic pisman degilim allah razi olsun

    ",1
trendyol arac ulasimin olmadigi yerlere yetisiyor     ,1
"gurur duyduk milletimiz adina
 ",1
az cok demeyelim lutfen yardimda bulunalim   veya  uzerinden gida giysi isitici powerbank gibi urunlerin yardimini yapabilirsiniz direkt olarak  a gonderiliyor urunler toplanip en azindan kisa mesaj ile yardim da bulunabilirsiniz ,1
trendyoldan da destek saglayabilirsiniz              ,1
trendyolun yardimlasma seferberligine hepimiz destek olalim arkadaslar ozellikle kadinlarin hijyenik ped ihtiyaclarini unutmayalim cocuklarin bezlerini mamalarini vb seyleri kolaylikla trendyol sayesinde ulastirabilirsiniz      ,1
helall olsun   ,1
"allah hepimizin yar ve yardimcisi olsun
yardimci olan vatandaslar ve kuruluslardan allah razi olsun iyiki varlar        ",1
helal olsun devletin yapamadigini yapmak budur   ,1
" yardim kampanyasi yapiyor 



    ",1
trendyol butun kalbimiz ve ictenligimiz ile sizleri tebrik ediyoruz  ,1
"arkadaslar  uygulamasi bir destek fonu acmis  ve  bunyesindebutcemize gore yardim yapabiliriz bilgilerinize sunarim iyi ve saglikli gunler dilerim
      ",1
"allah hepimizin yardimcisi olsun
gerekli olan temel ihtiyac ve arac gerecleri saglayabilecegimiz birkac uygulama
 

 
 ",1
"da deprem yardimlasma seferberligine katilip deprem bolgelerine yardiminizi ulastirabilirsiniz
alisveris yapmak icin  
trendyol is birligi ile  
  kapattilar  haluk levente  tugba",1
yardim icin  u da kullanabilirsiniz direkt afada teslim edilecekmis hem kaos cikmadan hem tertemiz yerine teslim edilecek,1
" uygulamasindan ufak capli yardimlar yapabilirsiniz 
  ",1
 tesekkurler kolaylikla elimizden geldigince yardimda bulunduk sayende    gun dayanisma birlik beraberlik gunu,1
"trendyol uygulamasindan alinan esyalsr deprem bolgesine direk gidiyormus arkadaslar bilginiz olsun
       ahbap trendyol  ",1
 uygulamasini yillardir guvenerek kullaniyorum  buradan yardimlarinizi gonderebilirsiniz diye dusunuyorum  a teslimatini sorunsuz ve kolilenmis sekilde yapacaktir evinizdeki eski kiyafetleri gondermek yerine buradan satin alarak sifir kiyafetler gonderebilirsiniz ,1
"siz de not alin 
 bundan sonra dan alisveris yapilacak nokta ",1
"arkadaslar  danda yardimda bulunabilirsinizadres degisikliginde gerek kalmadan deprem yardimlasma seferberligi olarak girince oradaki urunler alindigi takdirde direkt olarak yardim kuruluslarina teslimat saglaniyor
ayrica sanal destek kartida alabilirsiniz
 ",1
       ve daha yazamadigim bir suru insan sizler iyi ki varsiniz allah biz turk milletini devletin eline muhtac etmesin,1
"
     ",1
guvenle sizden alisveris yapiyordum size helal olsun   ,1
"helal olsun trendyol 

  

trendyol   ",1
   allah razi olsun ,1
 ile  isbirligi yapmis yardim kartlari satin aliyorsunuz komisyon alinmadan ahbapin hesabina aktariliyor ben yaptim tavsiye ederim ,1
tesekkurler  ,1
"            
 uzerinden  araciligiyla  bolgelerine yardim edebiliriz ",1
 uzerinden  guvencesiyle dijital destek karti satin alabilirsiniz az cok demeyelim destek olalim  ,1
"
 



 
 




 

saticilar indirimli satacak pazaryerleri komisyon almiycak urunler dogrudan deprem bolgelerine teslim edilecek",1
